Round,HarvestDate,BoxNo,RhizoSpecies,Strain,TrtID,HostSpecies,Ploidy,Origin,Acc,PlantID,Pouch,PlantsIn Pouch,Scan,LeafNo,NodNo,NodColor,QNodColor,QNodColor2,ShootBMg,RootBMg,NodBMmg,ANBMmg
3,9/27/17,3,S.meliloti,USDA1021,B,Falcata,4X,China,704,1306,87,2,Y,1,1,B,0.5,0.25,0.0006,0.0008,,
3,9/28/17,4,S.meliloti,USDA1021,B,Falcata,4X,China,704,1340,88,4,Y,2,1,B,0.5,0.25,0.0030,0.0017,0.0345,0.0345
3,9/27/17,3,S.meliloti,USDA1021,B,Falcata,2X,China,707,1195,101,3,Y,1,3,B,0.5,0.25,0.0003,0.0004,0.0707,0.023566667
3,9/28/17,4,S.meliloti,USDA1021,B,Falcata,2X,China,707,1235,102,2,Y,2,3,B,0.5,0.25,0.0011,0.0006,0.1189,0.039633333
3,9/28/17,4,S.meliloti,USDA1021,B,Caerulea,2X,Turkey,715,942,130,4,Y,1,11,B,0.5,0.25,0.0024,0.0012,0.2052,0.018654545
3,9/27/17,14,S.meliloti,1021,G,Caerulea,2X,Russia,466,833,42,2,Y,5,7,BP,0.75,0.625,0.0052,0.0018,0.3604,0.051485714
3,9/27/17,14,S.meliloti,1021,G,Caerulea,2X,Russia,466,845,42,2,Y,4,10,BP,0.75,0.625,0.0066,0.0019,0.2980,0.0298
3,9/27/17,13,S.meliloti,1021,G,Sativa,4X,Tajikistan,574,1038,83,2,Y,3,7,BP,0.75,0.625,0.0015,0.0024,0.2742,0.039171429
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Tajikistan,574,1066,84,4,Y,2,7,BP,0.75,0.625,0.0038,0.0048,0.3484,0.049771429
3,9/27/17,14,S.meliloti,1021,G,Falcata,4X,China,704,1350,98,2,Y,4,13,BP,0.75,0.625,0.0093,0.0027,0.7245,0.055730769
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Turkey,715,925,139,4,Y,2,4,BP,0.75,0.625,0.0022,0.0016,0.1871,0.046775
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Turkey,715,926,139,4,Y,3,5,BP,0.75,0.625,0.0024,0.0011,0.2135,0.0427
4,10/10/17,5,S.meliloti,KH46c,C,Sativa,4X,Slovenia,251,1581,5,2,Y,5,2,BP,0.75,0.625,0.0216,0.0049,1.4877,0.74385
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,2X,Russia,387,1750,19,1,Y,2,10,BP,0.75,0.625,0.0018,0.0021,0.1016,0.01016
4,10/10/17,5,S.meliloti,KH46c,C,Caerulea,2X,Russia,466,1419,33,2,Y,5,10,BP,0.75,0.625,0.0115,0.0018,0.8497,0.08497
4,10/10/17,5,S.meliloti,KH46c,C,Caerulea,2X,Kazakhstan,502,1464,47,2,Y,2,1,BP,0.75,0.625,0.0009,0.0005,0.0835,0.0835
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,4X,Russia,551,1858,61,4,Y,4,8,BP,0.75,0.625,0.0066,0.0031,0.1974,0.024675
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,4X,Russia,551,1870,61,4,Y,4,5,BP,0.75,0.625,0.0037,0.0012,0.3007,0.06014
4,10/12/17,6,S.meliloti,KH46c,C,Falcata,4X,Russia,551,1877,62,3,Y,3,14,BP,0.75,0.625,0.0027,0.0027,0.4050,0.028928571
4,10/12/17,6,S.meliloti,KH46c,C,Falcata,4X,Russia,551,1883,62,3,Y,5,5,BP,0.75,0.625,0.0070,0.0030,0.6261,0.12522
4,10/12/17,6,S.meliloti,KH46c,C,Falcata,4X,Russia,551,1893,62,3,Y,6,7,BP,0.75,0.625,0.0124,0.0032,1.0091,0.144157143
4,10/10/17,5,S.meliloti,KH46c,C,Sativa,4X,Tajikistan,574,1651,75,4,Y,2,4,BP,0.75,0.625,0.0027,0.0015,0.1528,0.0382
4,10/12/17,6,S.meliloti,KH46c,C,Sativa,4X,Tajikistan,574,1672,76,2,Y,2,3,BP,0.75,0.625,0.0029,0.0028,0.1725,0.0575
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,4X,China,704,1909,89,2,Y,4,12,BP,0.75,0.625,0.0060,0.0025,0.5071,0.042258333
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,4X,China,704,1923,89,2,Y,4,6,BP,0.75,0.625,0.0057,0.0018,0.2814,0.0469
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,2X,China,707,1797,103,2,Y,1,3,BP,0.75,0.625,0.0018,0.0008,0.2112,0.0704
4,10/12/17,6,S.meliloti,KH46c,C,Falcata,2X,China,707,1839,104,1,Y,5,2,BP,0.75,0.625,0.0050,0.0025,0.4671,0.23355
4,10/10/17,5,S.meliloti,KH46c,C,Sativa,4X,Kazakhstan,713,1681,117,4,Y,3,5,BP,0.75,0.625,0.0040,0.0023,0.2649,0.05298
4,10/12/17,6,S.meliloti,KH46c,C,Sativa,4X,Kazakhstan,713,1720,118,4,Y,5,5,BP,0.75,0.625,0.0108,0.0029,0.4205,0.0841
4,10/10/17,5,S.meliloti,KH46c,C,Caerulea,2X,Turkey,715,1512,131,4,Y,3,3,BP,0.75,0.625,0.0026,0.0011,0.1997,0.066566667
4,10/12/17,6,S.meliloti,KH46c,C,Caerulea,2X,Turkey,715,1561,132,2,Y,3,5,BP,0.75,0.625,0.0022,0.0012,0.1789,0.03578
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Slovenia,251,1579,1,4,Y,3,7,BP,0.75,0.625,0.0077,0.0037,0.4296,0.061371429
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Slovenia,251,1589,1,4,Y,4,16,BP,0.75,0.625,0.0161,0.0054,0.6319,0.03949375
4,10/12/17,2,S.meliloti,KH48e,A,Sativa,4X,Slovenia,251,1599,2,2,Y,5,6,BP,0.75,0.625,0.0160,0.0035,0.8529,0.14215
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,2X,Russia,387,1747,15,2,Y,4,11,BP,0.75,0.625,0.0028,0.0025,0.3763,0.034209091
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,2X,Russia,387,1761,15,2,Y,3,7,BP,0.75,0.625,0.0031,0.0016,0.2121,0.0303
4,10/10/17,1,S.meliloti,KH48e,A,Caerulea,2X,Kazakhstan,502,1463,43,2,Y,4,4,BP,0.75,0.625,0.0036,0.0014,0.1454,0.03635
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,4X,Russia,551,1849,57,4,Y,4,9,BP,0.75,0.625,0.0175,0.0035,1.0995,0.122166667
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,4X,Russia,551,1868,57,4,Y,4,11,BP,0.75,0.625,0.0104,0.0035,0.7552,0.068654545
4,10/12/17,2,S.meliloti,KH48e,A,Falcata,4X,Russia,551,1887,58,2,Y,5,4,BP,0.75,0.625,0.0110,0.0017,0.4036,0.1009
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Tajikistan,574,1630,71,4,Y,5,12,BP,0.75,0.625,0.0136,0.0037,0.6633,0.055275
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Kazakhstan,713,1680,113,4,Y,4,8,BP,0.75,0.625,0.0124,0.0051,1.0077,0.1259625
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Kazakhstan,713,1701,113,4,Y,3,3,BP,0.75,0.625,0.0051,0.0013,0.2258,0.075266667
4,10/12/17,2,S.meliloti,KH48e,A,Sativa,4X,Kazakhstan,713,1722,114,2,Y,3,2,BP,0.75,0.625,0.0024,0.0007,0.1441,0.07205
4,10/10/17,1,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1526,127,4,Y,4,10,BP,0.75,0.625,0.0043,0.0009,0.2759,0.02759
4,10/10/17,1,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1538,127,4,Y,5,11,BP,0.75,0.625,0.0107,0.0014,0.2943,0.026754545
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Russia,466,810,33,4,Y,4,8,BP,0.75,0.625,0.0072,0.0028,0.4774,0.059675
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Russia,466,825,33,4,Y,3,2,BP,0.75,0.625,0.0003,0.0002,0.0274,0.0137
3,9/27/17,6,S.meliloti,M210,C,Caerulea,2X,Russia,466,832,34,3,Y,3,4,BP,0.75,0.625,0.0013,0.0006,0.2493,0.062325
3,9/27/17,6,S.meliloti,M210,C,Caerulea,2X,Russia,466,847,34,3,Y,4,4,BP,0.75,0.625,0.0026,0.0007,0.2173,0.054325
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Kazakhstan,502,861,47,4,Y,4,8,BP,0.75,0.625,0.0050,0.0009,0.2007,0.0250875
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Tajikistan,574,1044,75,4,Y,5,13,BP,0.75,0.625,0.0152,0.0042,0.9214,0.070876923
3,9/26/17,5,S.meliloti,M210,C,Falcata,4X,China,704,1322,89,2,Y,3,10,BP,0.75,0.625,0.0020,0.0014,0.2250,0.0225
3,9/26/17,5,S.meliloti,M210,C,Falcata,2X,China,707,1204,103,2,Y,5,7,BP,0.75,0.625,0.0044,0.0020,0.3642,0.052028571
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Turkey,715,914,131,4,Y,3,8,BP,0.75,0.625,0.0053,0.0011,0.2407,0.0300875
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Turkey,715,933,131,4,Y,5,8,BP,0.75,0.625,0.0104,0.0025,0.6538,0.081725
3,9/27/17,6,S.meliloti,M210,C,Caerulea,2X,Turkey,715,965,132,3,Y,4,9,BP,0.75,0.625,0.0054,0.0010,0.2725,0.030277778
3,9/28/17,4,S.meliloti,USDA1021,B,Sativa,4X,Slovenia,251,1013,4,3,Y,2,4,BP,0.75,0.625,0.0042,0.0021,0.1540,0.0385
3,9/28/17,4,S.meliloti,USDA1021,B,Caerulea,2X,Kazakhstan,502,899,46,3,Y,3,2,BP,0.75,0.625,0.0010,0.0007,0.0501,0.02505
3,9/27/17,14,S.meliloti,1021,G,Falcata,2X,Russia,387,1182,28,4,Y,4,6,BPW,0.5,0.416,0.0028,0.0026,0.2082,0.0347
4,10/10/17,5,S.meliloti,KH46c,C,Caerulea,2X,Russia,466,1405,33,2,Y,4,5,BPW,0.5,0.416,0.0043,0.0009,0.3601,0.07202
4,10/10/17,1,S.meliloti,KH48e,A,Caerulea,2X,Kazakhstan,502,1472,43,2,Y,4,4,BPW,0.5,0.416,0.0057,0.0007,0.3242,0.08105
3,9/27/17,3,S.meliloti,USDA1021,B,Falcata,4X,Russia,551,1272,59,4,Y,3,7,BPW,0.5,0.416,0.0022,0.0026,0.4660,0.066571429
3,9/27/17,3,S.meliloti,USDA1021,B,Sativa,4X,Tajikistan,574,1050,73,3,Y,2,3,BPW,0.5,0.416,0.0012,0.0027,0.2468,0.082266667
3,9/28/17,4,S.meliloti,USDA1021,B,Caerulea,2X,Turkey,715,953,130,4,Y,1,6,BPW,0.5,0.416,0.0015,0.0014,0.2879,0.047983333
3,9/27/17,13,S.meliloti,1021,G,Falcata,2X,Russia,387,1136,27,4,Y,1,1,BW,0.25,0.416,0.0013,0.0033,0.0296,0.0296
3,9/27/17,13,S.meliloti,1021,G,Falcata,2X,Russia,387,1148,27,4,Y,1,11,BW,0.25,0.125,0.0020,0.0028,0.0813,0.007390909
3,9/27/17,13,S.meliloti,1021,G,Falcata,2X,Russia,387,1152,27,4,Y,1,23,BW,0.25,0.125,0.0012,0.0011,0.1109,0.004821739
3,9/27/17,13,S.meliloti,1021,G,Falcata,2X,Russia,387,1159,27,4,Y,2,4,BW,0.25,0.125,0.0022,0.0014,0.0669,0.016725
3,9/27/17,14,S.meliloti,1021,G,Falcata,2X,Russia,387,1186,28,4,Y,4,22,BW,0.25,0.125,0.0019,0.0027,0.2351,0.010686364
3,9/27/17,6,S.meliloti,M210,C,Falcata,2X,Russia,387,1177,20,2,Y,2,20,BW,0.25,0.125,0.0019,0.0025,0.1574,0.00787
3,9/27/17,6,S.meliloti,M210,C,Falcata,2X,Russia,387,1185,20,2,Y,1,5,BW,0.25,0.125,0.0008,0.0018,0.0563,0.01126
3,9/28/17,4,S.meliloti,USDA1021,B,Falcata,2X,Russia,387,1167,18,1,Y,1,11,BW,0.25,0.125,0.0020,0.0028,0.0720,0.006545455
3,9/27/17,3,S.meliloti,USDA1021,B,Caerulea,2X,Russia,466,822,31,3,Y,1,3,BW,0.25,0.125,0.0012,0.0012,0.1567,0.052233333
3,9/27/17,3,S.meliloti,USDA1021,B,Falcata,2X,China,707,1212,101,3,Y,2,5,BW,0.25,0.125,0.0026,0.0017,0.0599,0.01198
3,9/27/17,3,S.meliloti,USDA1021,B,Caerulea,2X,Turkey,715,936,129,4,Y,0,16,BW,0.25,0.125,0.0009,0.0013,0.0539,0.00336875
3,9/27/17,14,S.meliloti,1021,G,Falcata,4X,Russia,551,1280,70,3,Y,6,8,GP,0.875,0.75,0.0083,0.0055,0.8909,0.1113625
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Kazakhstan,713,1698,113,4,Y,2,4,GP,0.875,0.75,0.0069,0.0026,0.4739,0.118475
3,9/27/17,3,S.meliloti,USDA1021,B,Sativa,4X,Kazakhstan,713,1099,115,4,Y,3,6,GPW,0.583,0.5,0.0039,0.0036,0.8783,0.146383333
3,9/28/17,4,S.meliloti,USDA1021,B,Caerulea,2X,Turkey,715,954,130,4,Y,1,7,GPW,0.583,0.5,0.0020,0.0015,0.2404,0.034342857
3,9/27/17,3,S.meliloti,USDA1021,B,Caerulea,2X,Turkey,715,928,129,4,Y,2,7,GW,0.375,0.25,0.0016,0.0016,0.1822,0.026028571
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Slovenia,251,999,14,3,Y,1,3,P,1,1,0.0031,0.0023,0.3307,0.110233333
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Slovenia,251,1005,14,3,Y,2,8,P,1,1,0.0070,0.0035,0.6454,0.080675
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Slovenia,251,1012,14,3,Y,4,9,P,1,1,0.0105,0.0030,0.7612,0.084577778
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Russia,466,803,41,3,Y,4,3,P,1,1,0.0025,0.0011,0.2576,0.085866667
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Russia,466,807,41,3,Y,3,1,P,1,1,0.0040,0.0013,0.1872,0.1872
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Russia,466,823,41,3,Y,3,1,P,1,1,0.0044,0.0012,0.3108,0.3108
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Kazakhstan,502,863,55,2,Y,2,1,P,1,1,0.0027,0.0004,0.1717,0.1717
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Kazakhstan,502,876,55,2,Y,3,2,P,1,1,0.0013,0.0010,0.1701,0.08505
3,9/27/17,14,S.meliloti,1021,G,Caerulea,2X,Kazakhstan,502,905,56,3,Y,3,3,P,1,1,0.0035,0.0013,0.1728,0.0576
3,9/27/17,13,S.meliloti,1021,G,Falcata,4X,Russia,551,1260,69,3,Y,4,7,P,1,1,0.0118,0.0039,1.3046,0.186371429
3,9/27/17,13,S.meliloti,1021,G,Falcata,4X,Russia,551,1264,69,3,Y,5,2,P,1,1,0.0123,0.0051,0.8636,0.4318
3,9/27/17,13,S.meliloti,1021,G,Falcata,4X,Russia,551,1270,69,3,Y,4,3,P,1,1,0.0063,0.0027,0.5792,0.193066667
3,9/27/17,14,S.meliloti,1021,G,Falcata,4X,Russia,551,1293,70,3,Y,4,9,P,1,1,0.0084,0.0045,0.9456,0.105066667
3,9/27/17,14,S.meliloti,1021,G,Falcata,4X,Russia,551,1303,70,3,Y,4,9,P,1,1,0.0087,0.0039,0.6511,0.072344444
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Tajikistan,574,1055,84,4,Y,5,11,P,1,1,0.0157,0.0086,1.4880,0.135272727
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Tajikistan,574,1059,84,4,Y,3,7,P,1,1,0.0046,0.0038,0.3859,0.055128571
3,9/27/17,13,S.meliloti,1021,G,Falcata,4X,China,704,1319,97,3,Y,3,1,P,1,1,0.0035,0.0021,0.2882,0.2882
3,9/27/17,14,S.meliloti,1021,G,Falcata,4X,China,704,1341,98,2,Y,1,3,P,1,1,0.0020,0.0011,0.0877,0.029233333
3,9/27/17,14,S.meliloti,1021,G,Falcata,2X,China,707,1239,112,2,Y,3,1,P,1,1,0.0034,0.0009,0.3450,0.345
3,9/27/17,13,S.meliloti,1021,G,Sativa,4X,Kazakhstan,713,1086,125,4,Y,4,2,P,1,1,0.0032,0.0027,0.2162,0.1081
3,9/27/17,13,S.meliloti,1021,G,Sativa,4X,Kazakhstan,713,1090,125,4,Y,4,11,P,1,1,0.0087,0.0041,0.5381,0.048918182
3,9/27/17,13,S.meliloti,1021,G,Sativa,4X,Kazakhstan,713,1094,125,4,Y,2,5,P,1,1,0.0025,0.0016,0.0754,0.01508
3,9/27/17,13,S.meliloti,1021,G,Sativa,4X,Kazakhstan,713,1107,125,4,Y,3,8,P,1,1,0.0119,0.0037,0.7729,0.0966125
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Kazakhstan,713,1113,126,2,Y,5,7,P,1,1,0.0211,0.0074,1.1033,0.157614286
3,9/27/17,14,S.meliloti,1021,G,Sativa,4X,Kazakhstan,713,1130,126,2,Y,4,6,P,1,1,0.0136,0.0044,1.1460,0.191
3,9/27/17,13,S.meliloti,1021,G,Caerulea,2X,Turkey,715,938,139,4,Y,3,3,P,1,1,0.0044,0.0023,0.3850,0.128333333
3,9/27/17,14,S.meliloti,1021,G,Caerulea,2X,Turkey,715,944,140,4,Y,4,3,P,1,1,0.0053,0.0010,0.2704,0.090133333
4,10/12/17,6,S.meliloti,KH46c,C,Caerulea,2X,Russia,466,1447,34,1,Y,5,2,P,1,1,0.0035,0.0005,0.1819,0.09095
4,10/12/17,6,S.meliloti,KH46c,C,Caerulea,2X,Kazakhstan,502,1502,48,2,Y,5,2,P,1,1,0.0072,0.0020,1.0123,0.50615
4,10/12/17,6,S.meliloti,KH46c,C,Caerulea,2X,Kazakhstan,502,1509,48,2,Y,6,3,P,1,1,0.0118,0.0018,0.7443,0.2481
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,4X,Russia,551,1850,61,4,Y,4,3,P,1,1,0.0090,0.0034,0.6664,0.222133333
4,10/10/17,5,S.meliloti,KH46c,C,Falcata,4X,Russia,551,1862,61,4,Y,3,10,P,1,1,0.0045,0.0036,0.3411,0.03411
4,10/10/17,5,S.meliloti,KH46c,C,Sativa,4X,Tajikistan,574,1644,75,4,Y,5,7,P,1,1,0.0133,0.0023,0.4637,0.066242857
4,10/12/17,6,S.meliloti,KH46c,C,Sativa,4X,Tajikistan,574,1659,76,2,Y,6,3,P,1,1,0.0122,0.0033,0.8885,0.296166667
4,10/12/17,6,S.meliloti,KH46c,C,Falcata,4X,China,704,1945,90,1,Y,4,5,P,1,1,0.0052,0.0013,0.4919,0.09838
4,10/10/17,5,S.meliloti,KH46c,C,Sativa,4X,Kazakhstan,713,1695,117,4,Y,4,6,P,1,1,0.0088,0.0027,0.5590,0.093166667
4,10/12/17,6,S.meliloti,KH46c,C,Sativa,4X,Kazakhstan,713,1709,118,4,Y,4,2,P,1,1,0.0068,0.0025,0.3664,0.1832
4,10/12/17,6,S.meliloti,KH46c,C,Sativa,4X,Kazakhstan,713,1733,118,4,Y,5,4,P,1,1,0.0149,0.0038,0.8038,0.20095
4,10/10/17,5,S.meliloti,KH46c,C,Caerulea,2X,Turkey,715,1522,131,4,Y,3,3,P,1,1,0.0048,0.0020,0.1946,0.064866667
4,10/10/17,5,S.meliloti,KH46c,C,Caerulea,2X,Turkey,715,1537,131,4,Y,4,4,P,1,1,0.0090,0.0016,0.4074,0.10185
4,10/12/17,6,S.meliloti,KH46c,C,Caerulea,2X,Turkey,715,1551,132,2,Y,3,2,P,1,1,0.0020,0.0004,0.0331,0.01655
4,10/12/17,2,S.meliloti,KH48e,A,Sativa,4X,Slovenia,251,1616,2,2,Y,5,4,P,1,1,0.0126,0.0032,0.7333,0.183325
4,10/12/17,2,S.meliloti,KH48e,A,Caerulea,2X,Kazakhstan,502,1484,44,1,Y,5,2,P,1,1,0.0072,0.0011,0.5522,0.2761
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,4X,Russia,551,1859,57,4,Y,4,9,P,1,1,0.0095,0.0029,0.4862,0.054022222
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,4X,Russia,551,1869,57,4,Y,6,10,P,1,1,0.0168,0.0052,1.2355,0.12355
4,10/12/17,2,S.meliloti,KH48e,A,Falcata,4X,Russia,551,1895,58,2,Y,5,2,P,1,1,0.0096,0.0014,0.6626,0.3313
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Tajikistan,574,1632,71,4,Y,4,10,P,1,1,0.0188,0.0045,0.8347,0.08347
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Tajikistan,574,1639,71,4,Y,4,11,P,1,1,0.0084,0.0035,0.5960,0.054181818
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Tajikistan,574,1647,71,4,Y,4,9,P,1,1,0.0091,0.0038,0.7621,0.084677778
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,4X,China,704,1908,85,3,Y,2,3,P,1,1,0.0042,0.0019,0.2192,0.073066667
4,10/12/17,2,S.meliloti,KH48e,A,Falcata,4X,China,704,1937,86,2,Y,5,1,P,1,1,0.0033,0.0007,0.2947,0.2947
4,10/10/17,1,S.meliloti,KH48e,A,Sativa,4X,Kazakhstan,713,1690,113,4,Y,2,2,P,1,1,0.0063,0.0030,0.5727,0.28635
4,10/12/17,2,S.meliloti,KH48e,A,Sativa,4X,Kazakhstan,713,1717,114,2,Y,5,8,P,1,1,0.0193,0.0060,0.9186,0.114825
4,10/10/17,1,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1515,127,4,Y,5,4,P,1,1,0.0137,0.0018,0.7397,0.184925
4,10/10/17,1,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1524,127,4,Y,3,3,P,1,1,0.0032,0.0002,0.1413,0.0471
4,10/12/17,2,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1545,128,4,Y,4,4,P,1,1,0.0078,0.0019,0.2802,0.07005
4,10/12/17,2,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1550,128,4,Y,4,6,P,1,1,0.0089,0.0024,0.2017,0.033616667
4,10/12/17,2,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1558,128,4,Y,5,5,P,1,1,0.0125,0.0036,0.3713,0.07426
4,10/12/17,2,S.meliloti,KH48e,A,Caerulea,2X,Turkey,715,1563,128,4,Y,3,3,P,1,1,0.0019,0.0009,0.0906,0.0302
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Slovenia,251,973,5,4,Y,4,3,P,1,1,0.0091,0.0053,0.8277,0.2759
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Slovenia,251,980,5,4,Y,4,1,P,1,1,0.0075,0.0026,0.5226,0.5226
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Slovenia,251,983,5,4,Y,5,7,P,1,1,0.0184,0.0059,1.6387,0.2341
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Slovenia,251,994,5,4,Y,4,7,P,1,1,0.0069,0.0035,0.5352,0.076457143
3,9/27/17,6,S.meliloti,M210,C,Sativa,4X,Slovenia,251,1001,6,3,Y,4,2,P,1,1,0.0077,0.0022,0.5174,0.2587
3,9/27/17,6,S.meliloti,M210,C,Sativa,4X,Slovenia,251,1015,6,3,Y,5,9,P,1,1,0.0143,0.0037,0.8891,0.098788889
3,9/27/17,6,S.meliloti,M210,C,Sativa,4X,Slovenia,251,1021,6,3,Y,5,3,P,1,1,0.0134,0.0031,1.1781,0.3927
3,9/26/17,5,S.meliloti,M210,C,Falcata,2X,Russia,387,1138,19,4,Y,5,9,P,1,1,0.0093,0.0031,0.7589,0.084322222
3,9/26/17,5,S.meliloti,M210,C,Falcata,2X,Russia,387,1145,19,4,Y,4,8,P,1,1,0.0047,0.0019,0.4648,0.0581
3,9/26/17,5,S.meliloti,M210,C,Falcata,2X,Russia,387,1155,19,4,Y,5,9,P,1,1,0.0075,0.0036,0.9377,0.104188889
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Russia,466,818,33,4,Y,4,1,P,1,1,0.0032,0.0010,0.2061,0.2061
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Kazakhstan,502,868,47,4,Y,3,2,P,1,1,0.0014,0.0010,0.1003,0.05015
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Kazakhstan,502,875,47,4,Y,0,3,P,1,1,0.0009,0.0008,0.0391,0.013033333
3,9/26/17,5,S.meliloti,M210,C,Caerulea,2X,Kazakhstan,502,878,47,4,Y,5,2,P,1,1,0.0067,0.0017,0.1877,0.09385
3,9/26/17,5,S.meliloti,M210,C,Falcata,4X,Russia,551,1248,61,4,Y,4,3,P,1,1,0.0052,0.0015,0.2801,0.093366667
3,9/26/17,5,S.meliloti,M210,C,Falcata,4X,Russia,551,1256,61,4,Y,5,14,P,1,1,0.0138,0.0068,1.4300,0.102142857
3,9/26/17,5,S.meliloti,M210,C,Falcata,4X,Russia,551,1263,61,4,Y,5,3,P,1,1,0.0038,0.0016,0.0668,0.022266667
3,9/26/17,5,S.meliloti,M210,C,Falcata,4X,Russia,551,1271,61,4,Y,5,16,P,1,1,0.0143,0.0035,0.7833,0.04895625
3,9/27/17,6,S.meliloti,M210,C,Falcata,4X,Russia,551,1277,62,1,Y,4,3,P,1,1,0.0120,0.0036,1.0329,0.3443
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Tajikistan,574,1034,75,4,Y,4,11,P,1,1,0.0121,0.0048,0.7523,0.068390909
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Tajikistan,574,1049,75,4,Y,4,3,P,1,1,0.0050,0.0019,0.5643,0.1881
3,9/27/17,6,S.meliloti,M210,C,Sativa,4X,Tajikistan,574,1054,76,3,Y,3,1,P,1,1,0.0040,0.0016,0.2827,0.2827
3,9/27/17,6,S.meliloti,M210,C,Sativa,4X,Tajikistan,574,1063,76,3,Y,5,17,P,1,1,0.0212,0.0044,0.9206,0.054152941
3,9/27/17,6,S.meliloti,M210,C,Sativa,4X,Tajikistan,574,1073,76,3,Y,5,9,P,1,1,0.0123,0.0039,0.9387,0.1043
3,9/26/17,5,S.meliloti,M210,C,Falcata,4X,China,704,1308,89,2,Y,3,2,P,1,1,0.0038,0.0010,0.2533,0.12665
3,9/27/17,6,S.meliloti,M210,C,Falcata,4X,China,704,1345,90,2,Y,3,3,P,1,1,0.0033,0.0004,0.1654,0.055133333
3,9/27/17,6,S.meliloti,M210,C,Falcata,4X,China,704,1346,90,2,Y,5,4,P,1,1,0.0053,0.0015,0.3536,0.0884
3,9/26/17,5,S.meliloti,M210,C,Falcata,2X,China,707,1198,103,2,Y,4,1,P,1,1,0.0040,0.0014,0.2356,0.2356
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Kazakhstan,713,1081,117,4,Y,5,28,P,1,1,0.0298,0.0068,1.4565,0.052017857
3,9/26/17,5,S.meliloti,M210,C,Sativa,4X,Kazakhstan,713,1096,117,4,Y,5,9,P,1,1,0.0096,0.0038,0.6292,0.069911111
